index,County,(To sort by county and year),(To sort by year and county),Year,State and County FIPS Code,Total Actual Costs,Total Standardized Costs,Total Standardized Risk-Adjusted Costs,Actual Per Capita Costs,Standardized Per Capita Costs,Standardized Risk-Adjusted Per Capita Costs,IP Actual Costs,IP Actual Costs as % of Total Actual Costs,IP Per Capita Actual Costs,IP Per User Actual Costs,IP Standardized Costs,IP Standardized Costs as % of Total Standardized Costs,IP Per Capita Standardized Costs,IP Per User Standardized Costs,IP Users (with a covered stay),% of Beneficiaries Using IP,IP Covered Stays Per 1000 Beneficiaries,IP Covered Days Per 1000 Beneficiaries,PAC: LTCH Actual Costs,PAC: LTCH Actual Costs as % of Total Actual Costs,PAC: LTCH Per Capita Actual Costs,PAC: LTCH Per User Actual Costs,PAC: LTCH Standardized Costs,PAC: LTCH Standardized Costs as % of Total Standardized Costs,PAC: LTCH Per Capita Standardized Costs,PAC: LTCH Per User Standardized Costs,# PAC: LTCH Users (with a covered stay),% of Beneficiaries Using PAC: LTCH,PAC: LTCH Covered Stays Per 1000 Beneficiaries,PAC: LTCH Covered Days Per 1000 Beneficiaries,PAC: IRF Actual Costs,PAC: IRF Actual Costs as % of Total Actual Costs,PAC: IRF Per Capita Actual Costs,PAC: IRF Per User Actual Costs,PAC: IRF Standardized Costs,PAC: IRF Standardized Costs as % of Total Standardized Costs,PAC: IRF Per Capita Standardized Costs,PAC: IRF Per User Standardized Costs,# PAC: IRF Users (with a covered stay),% of Beneficiaries Using PAC: IRF,PAC: IRF Covered Stays Per 1000 Beneficiaries,PAC: IRF Covered Days Per 1000 Beneficiaries,PAC: SNF Actual Costs,PAC: SNF Actual Costs as % of Total Actual Costs,PAC: SNF Per Capita Actual Costs,PAC: SNF Per User Actual Costs,PAC: SNF Standardized Costs,PAC: SNF Standardized Costs as % of Total Standardized Costs,PAC: SNF Per Capita Standardized Costs,PAC: SNF Per User Standardized Costs,# PAC: SNF Users (with a covered stay),% of Beneficiaries Using PAC: SNF,PAC: SNF Covered Stays Per 1000 Beneficiaries,PAC: SNF Covered Days Per 1000 Beneficiaries,PAC: HH Actual Costs,PAC: HH Actual Costs as % of Total Actual Costs,PAC: HH Per Capita Actual Costs,PAC: HH Per User Actual Costs,PAC: HH Standardized Costs,PAC: HH Standardized Costs as % of Total Standardized Costs,PAC: HH Per Capita Standardized Costs,PAC: HH Per User Standardized Costs,# PAC: HH Users,% of Beneficiaries Using PAC: HH,PAC: HH Episodes Per 1000 Beneficiaries,PAC: HH Visits Per 1000 Beneficiaries,Hospice Actual Costs,Hospice Actual Costs as % of Total Actual Costs,Hospice Per Capita Actual Costs,Hospice Per User Actual Costs,Hospice Standardized Costs,Hospice Standardized Costs as % of Total Standardized Costs,Hospice Per Capita Standardized Costs,Hospice Per User Standardized Costs,# Hospice Users (with a covered stay),% of Beneficiaries Using Hospice,Hospice Covered Stays Per 1000 Beneficiaries,Hospice Covered Days Per 1000 Beneficiaries,OP Actual Costs,OP Actual Costs as % of Total Actual Costs,OP Per Capita Actual Costs,OP Per User Actual Costs,OP Standardized Costs,OP Standardized Costs as % of Total Standardized Costs,OP Per Capita Standardized Costs,OP Per User Standardized Costs,# OP Users,% of Beneficiaries Using OP,OP Visits Per 1000 Beneficiaries,FQHC/RHC Actual Costs,FQHC/RHC Actual Costs as % of Total Actual Costs,FQHC/RHC Per Capita Actual Costs,FQHC/RHC Per User Actual Costs,FQHC/RHC Standardized Costs,FQHC/RHC Standardized Costs as % of Total Standardized Costs,FQHC/RHC Per Capita Standardized Costs,FQHC/RHC Per User Standardized Costs,# FQHC/RHC Users,% of Beneficiaries Using FQHC/RHC,FQHC/RHC Visits Per 1000 Beneficiaries,Outpatient Dialysis Facility Actual Costs,Outpatient Dialysis Facility Actual Costs as % of Total Actual Costs,Outpatient Dialysis Facility Per Capita Actual Costs,Outpatient Dialysis Facility Per User Actual Costs,Outpatient Dialysis Facility Standardized Costs,Outpatient Dialysis Facility Standardized Costs as % of Total Standardized Costs,Outpatient Dialysis Facility Per Capita Standardized Costs,Outpatient Dialysis Facility Per User Standardized Costs,# Outpatient Dialysis Facility Users,% of Beneficiaries Using Outpatient Dialysis Facility,Outpatient Dialysis Facility Events Per 1000 Beneficiaries,ASC Actual Costs,ASC Actual Costs as % of Total Actual Costs,ASC Per Capita Actual Costs,ASC Per User Actual Costs,ASC Standardized Costs,ASC Standardized Costs as % of Total Standardized Costs,ASC Per Capita Standardized Costs,ASC Per User Standardized Costs,# ASC Users,% of Beneficiaries Using ASC,ASC Events Per 1000 Beneficiaries,E&M Actual Costs,E&M Actual Costs as % of Total Actual Costs,E&M Per Capita Actual Costs,E&M Per User Actual Costs,E&M Standardized Costs,E&M Standardized Costs as % of Total Standardized Costs,E&M Per Capita Standardized Costs,E&M Per User Standardized Costs,# E&M Users,% of Beneficiaries Using E&M,E&M Events Per 1000 Beneficiaries,Procedures Actual Costs,Procedures Actual Costs as % of Total Actual Costs,Procedures Per Capita Actual Costs,Procedures Per User Actual Costs,Procedures Standardized Costs,Procedures Standardized Costs as % of Total Standardized Costs,Procedures Per Capita Standardized Costs,Procedures Per User Standardized Costs,# Procedure Users,% of Beneficiaries Using Procedures,Procedure Events Per 1000 Beneficiaries,Imaging Actual Costs,Imaging Actual Costs as % of Total Actual Costs,Imaging Per Capita Actual Costs,Imaging Per User Actual Costs,Imaging Standardized Costs,Imaging Standardized Costs as % of Total Standardized Costs,Imaging Per Capita Standardized Costs,Imaging Per User Standardized Costs,# Imaging Users,% of Beneficiaries Using Imaging,Imaging Events Per 1000 Beneficiaries,DME Actual Costs,DME Actual Costs as % of Total Actual Costs,DME Per Capita Actual Costs,DME Per User Actual Costs,DME Standardized Costs,DME Standardized Costs as % of Total Standardized Costs,DME Per Capita Standardized Costs,DME Per User Standardized Costs,# DME Users,% of Beneficiaries Using DME,DME Events Per 1000 Beneficiaries,Tests Actual Costs,Tests Actual Costs as % of Total Actual Costs,Tests Per Capita Actual Costs,Tests Per User Actual Costs,Tests Standardized Costs,Tests Standardized Costs as % of Total Standardized Costs,Tests Per Capita Standardized Costs,Tests Per User Standardized Costs,# Test Users,% of Beneficiaries Using Tests,Test Events Per 1000 Beneficiaries,Part B Drugs Actual Costs,Part B Drugs Actual Costs as % of Total Actual Costs,Part B Drugs Per Capita Actual Costs,Part B Drugs Per User Actual Costs,Part B Drugs Standardized Costs,Part B Drugs Standardized Costs as % of Total Standardized Costs,Part B Drugs Per Capita Standardized Costs,Part B Drugs Per User Standardized Costs,# Part B Drugs Users,% of Beneficiaries Using Part B Drugs,Ambulance Actual Costs,Ambulance Actual Costs as % of Total Actual Costs,Ambulance Per Capita Actual Costs,Ambulance Per User Actual Costs,Ambulance Standardized Costs,Ambulance Standardized Costs as % of Total Standardized Costs,Ambulance Per Capita Standardized Costs,Ambulance Per User Standardized Costs,# Ambulance Users,% of Beneficiaries Using Ambulance,Ambulance Events Per 1000 Beneficiaries,Number of Acute Hospital Readmissions,Hospital Readmission Rate,Emergency Department Visits,Emergency Department Visits per 1000 Beneficiaries
168,DOUGLAS,530172011.0,201153017.0,2011,53017,$60064209.00,$56389384.00,$73882148.00,$7388.00,$6936.00,$9088.00,$19296373.00,32.1%,$2373.00,$15075.00,$15516362.00,27.5%,$1909.00,$12122.00,"* 1,280",15.7%,223,959,,,,,,,,,,,,,$374319.00,0.6%,$46.00,$18716.00,$368494.00,0.7%,$45.00,$18425.00,20.0,0.3%,3.0,29.0,$4364677.00,7.3%,$537.00,$14264.00,$4502223.00,8%,$554.00,$14713.00,306,3.8%,44,1191,$1301102.00,2.2%,$160.00,$3076.00,$1351218.00,2.4%,$166.00,$3194.00,423.0,5.2%,73.0,795.0,$1697943.00,2.8%,$209.00,$7753.00,$1679400.00,3%,$207.00,$7668.00,219.0,2.7%,28.0,1395.0,$13776943.00,22.9%,$1695.00,$2176.00,$13257442.00,23.5%,$1631.00,$2094.00,6330,77.9%,6404,$3857532.00,6.4%,$474.00,$648.00,$4011795.00,7.1%,$493.00,$674.00,5952,73.2%,4431,$1024472.00,1.7%,$126.00,$20088.00,$1035830.00,1.8%,$127.00,$20310.00,51.0,0.6%,* 780,$147763.00,0.3%,$18.00,$700.00,$147131.00,0.3%,18.1,697.31,211,2.6%,35,$3217029.00,5.4%,$396.00,$482.00,$3363447.00,6%,$414.00,$504.00,6669,82%,6394,$4098699.00,6.8%,$504.00,$894.00,$4245030.00,7.5%,$522.00,$925.00,4587,56.4%,3817,$1267709.00,2.1%,$156.00,$230.00,$1286992.00,2.3%,$158.00,$233.00,5517,67.9%,3270,$1969425.00,3.3%,$242.00,$766.00,$1992113.00,3.5%,$245.00,$775.00,2570,31.6%,2104,$1410553.00,2.4%,$174.00,$217.00,$1443359.00,2.6%,$178.00,$222.00,6493,79.9%,10696,$577921.00,1%,$71.00,$196.00,$587907.00,1%,$72.00,$200.00,2942,36.2%,$903273.00,1.5%,$111.00,$897.00,$799987.00,1.4%,$98.00,$795.00,1007,12.4%,267,246.0,14%,5351,658
169,FERRY,530192011.0,201153019.0,2011,53019,$8827583.00,$7302883.00,$10162581.00,$6708.00,$5549.00,$7722.00,$2460452.00,27.9%,$1870.00,$17575.00,$1637691.00,22.4%,$1244.00,$11698.00,* 140,10.6%,153,670,,,,,,,,,,,,,,,,,,,,,,,,,$916488.00,10.4%,$696.00,$33944.00,$903522.00,12.4%,$687.00,$33464.00,27,2.1%,27,339,$208522.00,2.4%,$158.00,$5086.00,$204440.00,2.8%,$155.00,$4986.00,41.0,3.1%,57.0,748.0,$513003.00,5.8%,$390.00,$14250.00,$490795.00,6.7%,$373.00,$13633.00,36.0,2.7%,28.0,2514.0,$1774112.00,20.1%,$1348.00,$2028.00,$1228541.00,16.8%,$934.00,$1404.00,875,66.5%,3866,$570743.00,6.5%,$434.00,$615.00,$543609.00,7.4%,$413.00,$586.00,928,70.5%,3432,,,,,,,,,,,,$79761.00,0.9%,$61.00,$1049.00,$77852.00,1.1%,59.16,1024.37,76,5.8%,105,$326602.00,3.7%,$248.00,$382.00,$344497.00,4.7%,$262.00,$403.00,854,64.9%,3818,$460581.00,5.2%,$350.00,$879.00,$468656.00,6.4%,$356.00,$894.00,524,39.8%,2305,$233217.00,2.6%,$177.00,$325.00,$236735.00,3.2%,$180.00,$330.00,718,54.6%,2406,$313395.00,3.6%,$238.00,$816.00,$316961.00,4.3%,$241.00,$825.00,384,29.2%,2289,$168665.00,1.9%,$128.00,$240.00,$176147.00,2.4%,$134.00,$251.00,702,53.3%,3707,$312034.00,3.5%,$237.00,$926.00,$313049.00,4.3%,$238.00,$929.00,337,25.6%,$209697.00,2.4%,$159.00,$1850.00,$82265.00,1.1%,$63.00,$726.00,113,8.6%,175,27.0,14.3%,746,567
170,FRANKLIN,530212011.0,201153021.0,2011,53021,$45753834.00,$41190669.00,$46545969.00,$7708.00,$6939.00,$7841.00,$16399954.00,35.8%,$2763.00,$18615.00,$11943660.00,29%,$2012.00,$13557.00,* 881,14.8%,225,1050,,,,,,,,,,,,,$1388827.00,3%,$234.00,$18274.00,$1281891.00,3.1%,$216.00,$16867.00,76.0,1.3%,14.0,135.0,$2524184.00,5.5%,$425.00,$17652.00,$2562294.00,6.2%,$432.00,$17918.00,143,2.4%,34,987,$1249620.00,2.7%,$211.00,$5386.00,$1269157.00,3.1%,$214.00,$5471.00,232.0,3.9%,66.0,992.0,$1315577.00,2.9%,$222.00,$9397.00,$1255189.00,3.1%,$211.00,$8966.00,140.0,2.4%,24.0,1382.0,$6401127.00,14%,$1078.00,$1585.00,$6032192.00,14.6%,$1016.00,$1493.00,4039,68%,4241,$215948.00,0.5%,$36.00,$358.00,$215761.00,0.5%,$36.00,$357.00,604,10.2%,403,$1432997.00,3.1%,$241.00,$21712.00,$1433235.00,3.5%,$241.00,$21716.00,66.0,1.1%,"* 1,396",$821890.00,1.8%,$138.00,$857.00,$824219.00,2%,138.85,859.46,959,16.2%,285,$4003699.00,8.8%,$674.00,$787.00,$4197265.00,10.2%,$707.00,$825.00,5085,85.7%,10214,$3267078.00,7.1%,$550.00,$1003.00,$3387221.00,8.2%,$571.00,$1040.00,3256,54.9%,4430,$839730.00,1.8%,$141.00,$216.00,$857195.00,2.1%,$144.00,$220.00,3890,65.5%,3185,$1403756.00,3.1%,$236.00,$745.00,$1419002.00,3.4%,$239.00,$754.00,1883,31.7%,2008,$1691121.00,3.7%,$285.00,$349.00,$1731632.00,4.2%,$292.00,$358.00,4842,81.6%,11295,$1833264.00,4%,$309.00,$647.00,$1842682.00,4.5%,$310.00,$650.00,2835,47.8%,$538299.00,1.2%,$91.00,$898.00,$502050.00,1.2%,$85.00,$837.00,600,10.1%,233,241.0,18.3%,4216,710
171,GARFIELD,530232011.0,201153023.0,2011,53023,$4705632.00,$3986448.00,$4482557.00,$9191.00,$7786.00,$8755.00,$1197528.00,25.5%,$2339.00,$15967.00,$872353.00,21.9%,$1704.00,$11631.00,* 75,14.6%,189,912,,,,,,,,,0.0,0%,0.0,0.0,$0.00,0%,$0.00,$0.00,$0.00,0%,$0.00,$0.00,0.0,0%,0.0,0.0,$1019294.00,21.7%,$1991.00,$32880.00,$1010325.00,25.3%,$1973.00,$32591.00,31,6.1%,72,1297,,,,,,,,,,,,,,,,,,,,,,,,,$1269497.00,27%,$2479.00,$3037.00,$887043.00,22.3%,$1733.00,$2122.00,418,81.6%,8268,$169275.00,3.6%,$331.00,$627.00,$170753.00,4.3%,$334.00,$632.00,270,52.7%,2840,,,,,,,,,,,,$77720.00,1.7%,$152.00,$755.00,$79486.00,2%,155.25,771.71,103,20.1%,336,$177557.00,3.8%,$347.00,$420.00,$190069.00,4.8%,$371.00,$449.00,423,82.6%,5852,$202776.00,4.3%,$396.00,$765.00,$212526.00,5.3%,$415.00,$802.00,265,51.8%,2453,$66919.00,1.4%,$131.00,$196.00,$68988.00,1.7%,$135.00,$202.00,341,66.6%,3256,$132080.00,2.8%,$258.00,$881.00,$134058.00,3.4%,$262.00,$894.00,150,29.3%,2316,$81899.00,1.7%,$160.00,$244.00,$82802.00,2.1%,$162.00,$247.00,335,65.4%,5072,$34726.00,0.7%,$68.00,$185.00,$35349.00,0.9%,$69.00,$188.00,188,36.7%,$71689.00,1.5%,$140.00,$1138.00,$36568.00,0.9%,$71.00,$580.00,63,12.3%,207,12.0,13.3%,309,604
172,GRANT,530252011.0,201153025.0,2011,53025,$86815872.00,$78962096.00,$98321652.00,$7709.00,$7011.00,$8730.00,$28537865.00,32.9%,$2534.00,$17089.00,$22458513.00,28.4%,$1994.00,$13448.00,"* 1,670",14.8%,210,944,$511995.00,0.6%,$45.00,$36571.00,$531274.00,0.7%,$47.00,$37948.00,14.0,0.1%,2.0,41.0,$1229318.00,1.4%,$109.00,$20489.00,$1146964.00,1.5%,$102.00,$19116.00,60.0,0.5%,6.0,77.0,$9624812.00,11.1%,$855.00,$20699.00,$9439070.00,12%,$838.00,$20299.00,465,4.1%,50,1310,$1407374.00,1.6%,$125.00,$3953.00,$1370210.00,1.7%,$122.00,$3849.00,356.0,3.2%,47.0,590.0,$2132885.00,2.5%,$189.00,$8850.00,$2043651.00,2.6%,$181.00,$8480.00,241.0,2.1%,22.0,1217.0,$12981891.00,15%,$1153.00,$1823.00,$11624073.00,14.7%,$1032.00,$1632.00,7122,63.2%,3578,$4716091.00,5.4%,$419.00,$573.00,$4921885.00,6.2%,$437.00,$598.00,8230,73.1%,4136,$2472101.00,2.9%,$220.00,$24236.00,$2458453.00,3.1%,$218.00,$24102.00,102.0,0.9%,"* 1,225",$640295.00,0.7%,$57.00,$628.00,$641049.00,0.8%,56.92,629.1,1019,9%,134,$4173489.00,4.8%,$371.00,$496.00,$4408521.00,5.6%,$391.00,$524.00,8413,74.7%,5432,$5585775.00,6.4%,$496.00,$953.00,$5781395.00,7.3%,$513.00,$986.00,5862,52.1%,3705,$2308774.00,2.7%,$205.00,$333.00,$2355160.00,3%,$209.00,$340.00,6937,61.6%,3391,$2682362.00,3.1%,$238.00,$755.00,$2727364.00,3.5%,$242.00,$768.00,3553,31.6%,2239,$1917455.00,2.2%,$170.00,$230.00,$1968054.00,2.5%,$175.00,$236.00,8336,74%,8997,$3095932.00,3.6%,$275.00,$734.00,$3109736.00,3.9%,$276.00,$737.00,4217,37.4%,$1813723.00,2.1%,$161.00,$1409.00,$977077.00,1.2%,$87.00,$759.00,1288,11.4%,250,351.0,15.2%,6173,548
173,GRAYS HARBOR,530272011.0,201153027.0,2011,53027,$115906407.00,$105700496.00,$120720088.00,$8003.00,$7298.00,$8335.00,$43103671.00,37.2%,$2976.00,$17057.00,$35096430.00,33.2%,$2423.00,$13889.00,"* 2,527",17.5%,274,1195,,,,,,,,,,,,,$1092146.00,0.9%,$75.00,$21415.00,$949560.00,0.9%,$66.00,$18619.00,51.0,0.4%,4.0,51.0,$13285765.00,11.5%,$917.00,$17077.00,$12789706.00,12.1%,$883.00,$16439.00,778,5.4%,73,1947,$3928463.00,3.4%,$271.00,$4850.00,$3818509.00,3.6%,$264.00,$4714.00,810.0,5.6%,107.0,1695.0,$1368182.00,1.2%,$94.00,$7686.00,$1299690.00,1.2%,$90.00,$7302.00,178.0,1.2%,13.0,605.0,$17909862.00,15.5%,$1237.00,$2165.00,$16430831.00,15.5%,$1134.00,$1987.00,8271,57.1%,3196,$1193260.00,1%,$82.00,$409.00,$1208461.00,1.1%,$83.00,$414.00,2920,20.2%,987,$2359551.00,2%,$163.00,$22908.00,$2309204.00,2.2%,$159.00,$22419.00,103.0,0.7%,"* 1,019",$1009443.00,0.9%,$70.00,$841.00,$975989.00,0.9%,67.39,813.32,1200,8.3%,125,$8487974.00,7.3%,$586.00,$687.00,$8846756.00,8.4%,$611.00,$716.00,12357,85.3%,9058,$7669416.00,6.6%,$530.00,$967.00,$7820580.00,7.4%,$540.00,$986.00,7933,54.8%,4182,$2710865.00,2.3%,$187.00,$292.00,$2743763.00,2.6%,$189.00,$295.00,9286,64.1%,3830,$3339104.00,2.9%,$231.00,$792.00,$3364608.00,3.2%,$232.00,$798.00,4218,29.1%,2138,$2909077.00,2.5%,$201.00,$256.00,$2932262.00,2.8%,$202.00,$258.00,11349,78.4%,8655,$2034768.00,1.8%,$140.00,$278.00,$2050511.00,1.9%,$142.00,$280.00,7332,50.6%,$2330136.00,2%,$161.00,$1171.00,$1879110.00,1.8%,$130.00,$944.00,1990,13.7%,351,680.0,17.7%,10562,729
174,ISLAND,530292011.0,201153029.0,2011,53029,$77849704.00,$68404841.00,$91299768.00,$6677.00,$5867.00,$7831.00,$26628065.00,34.2%,$2284.00,$16971.00,$19855165.00,29%,$1703.00,$12655.00,"* 1,569",13.5%,191,831,,,,,,,,,,,,,$667218.00,0.9%,$57.00,$17108.00,$561815.00,0.8%,$48.00,$14406.00,39.0,0.3%,3.0,41.0,$5665180.00,7.3%,$486.00,$14677.00,$5407339.00,7.9%,$464.00,$14009.00,386,3.3%,42,1010,$1601532.00,2.1%,$137.00,$3275.00,$1544293.00,2.3%,$132.00,$3158.00,489.0,4.2%,60.0,751.0,$1117048.00,1.4%,$96.00,$8462.00,$1040844.00,1.5%,$89.00,$7885.00,132.0,1.1%,11.0,582.0,$16706659.00,21.5%,$1433.00,$1931.00,$14310463.00,20.9%,$1227.00,$1654.00,8653,74.2%,5298,$734881.00,0.9%,$63.00,$376.00,$713026.00,1%,$61.00,$364.00,1957,16.8%,623,$1976328.00,2.5%,$170.00,$25667.00,$1927129.00,2.8%,$165.00,$25028.00,77.0,0.7%,* 986,$964596.00,1.2%,$83.00,$857.00,$930432.00,1.4%,79.8,826.32,1126,9.7%,148,$6389714.00,8.2%,$548.00,$628.00,$6725758.00,9.8%,$577.00,$661.00,10174,87.3%,8716,$6092453.00,7.8%,$523.00,$875.00,$6212895.00,9.1%,$533.00,$892.00,6962,59.7%,4569,$1839846.00,2.4%,$158.00,$236.00,$1850670.00,2.7%,$159.00,$238.00,7792,66.8%,3197,$2050965.00,2.6%,$176.00,$704.00,$2069368.00,3%,$177.00,$710.00,2915,25%,1430,$1910561.00,2.5%,$164.00,$229.00,$1948979.00,2.9%,$167.00,$234.00,8332,71.5%,5939,$1743896.00,2.2%,$150.00,$291.00,$1764353.00,2.6%,$151.00,$294.00,5997,51.4%,$559900.00,0.7%,$48.00,$1135.00,$357067.00,0.5%,$31.00,$724.00,493,4.2%,90,316.0,14.5%,5763,494
175,JEFFERSON,530312011.0,201153031.0,2011,53031,$55363689.00,$46819115.00,$66076521.00,$6868.00,$5808.00,$8197.00,$18176354.00,32.8%,$2255.00,$19357.00,$12505861.00,26.7%,$1551.00,$13318.00,* 939,11.7%,159,687,,,,,,,,,0.0,0%,0.0,0.0,$543738.00,1%,$67.00,$22656.00,$461683.00,1%,$57.00,$19237.00,24.0,0.3%,3.0,41.0,$4095956.00,7.4%,$508.00,$14473.00,$3939080.00,8.4%,$489.00,$13919.00,283,3.5%,44,1094,$1199856.00,2.2%,$149.00,$3234.00,$1160413.00,2.5%,$144.00,$3128.00,371.0,4.6%,60.0,714.0,$1022674.00,1.8%,$127.00,$7465.00,$971975.00,2.1%,$121.00,$7095.00,137.0,1.7%,17.0,811.0,$11290259.00,20.4%,$1401.00,$1915.00,$8917187.00,19.1%,$1106.00,$1512.00,5897,73.2%,5302,$2935603.00,5.3%,$364.00,$740.00,$2769427.00,5.9%,$344.00,$698.00,3965,49.2%,2062,$248748.00,0.4%,$31.00,$17768.00,$246977.00,0.5%,$31.00,$17641.00,14.0,0.2%,* 151,$940094.00,1.7%,$117.00,$884.00,$917941.00,2%,113.87,863.54,1063,13.2%,204,$3936781.00,7.1%,$488.00,$565.00,$4160486.00,8.9%,$516.00,$598.00,6963,86.4%,7770,$4384025.00,7.9%,$544.00,$910.00,$4481535.00,9.6%,$556.00,$931.00,4815,59.7%,4017,$1558329.00,2.8%,$193.00,$298.00,$1565671.00,3.3%,$194.00,$299.00,5231,64.9%,2866,$1458801.00,2.6%,$181.00,$735.00,$1473166.00,3.2%,$183.00,$742.00,1985,24.6%,1486,$1245544.00,2.3%,$155.00,$241.00,$1256613.00,2.7%,$156.00,$244.00,5159,64%,4003,$788454.00,1.4%,$98.00,$219.00,$797208.00,1.7%,$99.00,$221.00,3607,44.8%,$996689.00,1.8%,$124.00,$1266.00,$647752.00,1.4%,$80.00,$823.00,787,9.8%,226,162.0,13.1%,3480,432
176,KING,530332011.0,201153033.0,2011,53033,$1309244988.00,$1162785787.00,$1275939126.00,$8147.00,$7235.00,$7939.00,$455871859.00,34.8%,$2837.00,$18343.00,$347892240.00,29.9%,$2165.00,$13998.00,"* 24,853",15.5%,240,1231,$7553565.00,0.6%,$47.00,$66259.00,$6791639.00,0.6%,$42.00,$59576.00,114.0,0.1%,1.0,25.0,$14234581.00,1.1%,$89.00,$20902.00,$12458194.00,1.1%,$78.00,$18294.00,681.0,0.4%,5.0,58.0,$138556376.00,10.6%,$862.00,$18526.00,$126298233.00,10.9%,$786.00,$16887.00,7479,4.7%,63,1701,$45925092.00,3.5%,$286.00,$4540.00,$41945583.00,3.6%,$261.00,$4147.00,10115.0,6.3%,93.0,1256.0,$41469374.00,3.2%,$258.00,$10968.00,$36776837.00,3.2%,$229.00,$9727.00,3781.0,2.4%,25.0,1494.0,$184090779.00,14.1%,$1145.00,$1801.00,$173781982.00,15%,$1081.00,$1700.00,102224,63.6%,4412,$3067928.00,0.2%,$19.00,$385.00,$2978147.00,0.3%,$19.00,$373.00,7978,5%,201,$36470942.00,2.8%,$227.00,$22996.00,$34359766.00,2.9%,$214.00,$21664.00,1586.0,1%,"* 1,244",$16205971.00,1.2%,$101.00,$819.00,$15273799.00,1.3%,95.04,771.52,19797,12.3%,202,$120520955.00,9.2%,$750.00,$883.00,$120893946.00,10.4%,$752.00,$885.00,136529,85%,11092,$84066834.00,6.4%,$523.00,$933.00,$82232759.00,7.1%,$512.00,$913.00,90106,56.1%,4022,$34184064.00,2.6%,$213.00,$336.00,$32536135.00,2.8%,$202.00,$320.00,101723,63.3%,3431,$27065147.00,2.1%,$168.00,$697.00,$27406689.00,2.4%,$171.00,$706.00,38847,24.2%,1443,$29382116.00,2.2%,$183.00,$251.00,$29578953.00,2.5%,$184.00,$253.00,116842,72.7%,7342,$40705856.00,3.1%,$253.00,$518.00,$40821495.00,3.5%,$254.00,$519.00,78637,48.9%,$12963198.00,1%,$81.00,$765.00,$14186462.00,1.2%,$88.00,$838.00,16938,10.5%,275,6524.0,17.6%,89264,555
177,KITSAP,530352011.0,201153035.0,2011,53035,$234934673.00,$216801303.00,$254327361.00,$7507.00,$6927.00,$8126.00,$83046532.00,35.4%,$2654.00,$17829.00,$67152686.00,31%,$2146.00,$14417.00,"* 4,658",14.9%,224,1131,$736796.00,0.3%,$24.00,$66981.00,$653907.00,0.3%,$21.00,$59446.00,11.0,0%,0.0,13.0,$1188932.00,0.5%,$38.00,$20858.00,$1025611.00,0.5%,$33.00,$17993.00,57.0,0.2%,2.0,27.0,$24310809.00,10.4%,$777.00,$16004.00,$23153866.00,10.7%,$740.00,$15243.00,1519,4.9%,63,1646,$5880176.00,2.5%,$188.00,$4395.00,$5673552.00,2.6%,$181.00,$4240.00,1338.0,4.3%,62.0,971.0,$5682190.00,2.4%,$182.00,$9019.00,$5287490.00,2.4%,$169.00,$8393.00,630.0,2%,21.0,1006.0,$30403652.00,12.9%,$971.00,$2086.00,$28864424.00,13.3%,$922.00,$1981.00,14573,46.6%,2608,$879474.00,0.4%,$28.00,$400.00,$896633.00,0.4%,$29.00,$408.00,2200,7%,300,$4622140.00,2%,$148.00,$22222.00,$4481916.00,2.1%,$143.00,$21548.00,208.0,0.7%,* 790,$4168061.00,1.8%,$133.00,$867.00,$4065654.00,1.9%,129.91,846.13,4805,15.4%,240,$21662586.00,9.2%,$692.00,$797.00,$22631923.00,10.4%,$723.00,$833.00,27184,86.9%,10851,$17751783.00,7.6%,$567.00,$967.00,$18146236.00,8.4%,$580.00,$988.00,18365,58.7%,4454,$8070505.00,3.4%,$258.00,$397.00,$8137576.00,3.8%,$260.00,$401.00,20306,64.9%,3540,$5682720.00,2.4%,$182.00,$694.00,$5732889.00,2.6%,$183.00,$700.00,8190,26.2%,1608,$7426462.00,3.2%,$237.00,$303.00,$7501915.00,3.5%,$240.00,$306.00,24547,78.4%,9555,$6672676.00,2.8%,$213.00,$431.00,$6718610.00,3.1%,$215.00,$434.00,15480,49.5%,$3329000.00,1.4%,$106.00,$890.00,$3230112.00,1.5%,$103.00,$863.00,3742,12%,293,1142.0,16.9%,17256,551
